sr_no,dump_ref_no,request_ref_no,court_order_ref,tower_id,lac,cell_id,tower_address,tower_lat,tower_lon,tower_district,tower_state,tower_operator,tower_type,tower_azimuth,tower_height_m,tower_coverage_radius_m,tower_tech,dump_start_datetime,dump_end_datetime,dump_window_hours,msisdn,imsi,imei,sim_serial_no,subscriber_name,kyc_doc_type,kyc_doc_no,kyc_status,subscriber_dob,subscriber_gender,subscriber_address,operator,circle,plan_type,activation_date,sim_status,handset_make,handset_model,handset_type,event_type,event_datetime,event_date,event_time,event_duration_sec,calling_party,called_party,first_activity_datetime,last_activity_datetime,total_events_in_window,total_calls,total_sms,total_data_sessions,uplink_bytes_window,downlink_bytes_window,signal_strength_dbm,timing_advance_distance_m,rat_type,location_update_type,prev_tower_id,prev_tower_address,prev_event_datetime,next_tower_id,next_tower_address,next_event_datetime,co_location_flag,co_location_note,data_requested_by,data_request_date,telecom_response_date,remarks
147,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0147,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100023,40420101000023000,350000003000023,8991100001023001,Person_23,VoterID,836428471664,GENUINE,1999-05-16,M,"Address 23, Delhi",Jio,Delhi,Prepaid,2018-12-09,Active,Redmi,Note 12,Smartphone,LOCATION_UPDATE,2024-03-16 10:03:00,2024-03-16,10:03:00,545,,,2024-03-16 09:50:00,2024-03-16 10:15:00,6,4,3,2,0,0,-72,372,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
148,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0148,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100024,40420101000024000,350000003000024,8991100001024001,Person_24,DL,028344565624,GENUINE,1995-03-01,M,"Address 24, Delhi",BSNL,Delhi,Prepaid,2021-05-24,Active,Vivo,GT Neo 3T,Smartphone,VOICE_CALL,2024-03-16 09:54:00,2024-03-16,09:54:00,470,9811100024,9811197996,2024-03-16 09:59:00,2024-03-16 10:20:00,1,1,0,0,0,0,-76,777,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
149,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0149,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100013,40420101000013000,350000003000013,8991100001013001,Person_13,VoterID,235828395981,GENUINE,1993-09-14,M,"Address 13, Delhi",Airtel,Delhi,Prepaid,2020-12-26,Active,Realme,Y33s,Smartphone,VOICE_CALL,2024-03-16 10:08:00,2024-03-16,10:08:00,396,9811100013,9811173917,2024-03-16 09:53:00,2024-03-16 10:17:00,4,1,2,2,0,0,-72,500,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
150,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0150,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100020,40420101000020000,350000003000020,8991100001020001,Person_20,VoterID,466150737174,GENUINE,1993-09-02,M,"Address 20, Delhi",BSNL,Delhi,Prepaid,2018-06-18,Active,Redmi,GT Neo 3T,Smartphone,DATA_SESSION,2024-03-16 10:04:00,2024-03-16,10:04:00,234,,,2024-03-16 09:56:00,2024-03-16 10:16:00,6,4,1,2,435438,1204663,-55,463,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
151,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0151,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100016,40420101000016000,350000003000016,8991100001016001,Person_16,VoterID,833896729582,GENUINE,1998-09-10,M,"Address 16, Delhi",Airtel,Delhi,Prepaid,2022-10-12,Active,Redmi,Note 12,Smartphone,VOICE_CALL,2024-03-16 10:06:00,2024-03-16,10:06:00,522,9811100016,9811268325,2024-03-16 10:00:00,2024-03-16 10:13:00,7,3,0,1,0,0,-82,720,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
152,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0152,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100019,40420101000019000,350000003000019,8991100001019001,Person_19,VoterID,939194462224,GENUINE,1990-09-17,F,"Address 19, Delhi",Jio,Delhi,Prepaid,2019-07-17,Active,OnePlus,Note 12,Smartphone,SMS,2024-03-16 10:13:00,2024-03-16,10:13:00,506,,,2024-03-16 09:58:00,2024-03-16 10:14:00,1,1,0,0,0,0,-93,174,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
153,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0153,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100005,40420101000005000,350000003000005,8991100001005001,Person_05,VoterID,310060530424,GENUINE,1994-01-19,F,"Address 5, Delhi",Jio,Delhi,Prepaid,2023-06-04,Active,Redmi,Reno 6,Smartphone,LOCATION_UPDATE,2024-03-16 10:10:00,2024-03-16,10:10:00,246,,,2024-03-16 09:56:00,2024-03-16 10:12:00,7,4,2,2,0,0,-79,549,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
154,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0154,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9811100032,40420101000032000,350000003000032,8991100001032001,Person_32,DL,025559545462,GENUINE,1999-04-22,F,"Address 32, Delhi",Airtel,Delhi,Prepaid,2018-11-16,Active,Samsung,Galaxy A14,Smartphone,LOCATION_UPDATE,2024-03-16 10:02:00,2024-03-16,10:02:00,64,,,2024-03-16 09:57:00,2024-03-16 10:20:00,3,3,1,2,0,0,-92,385,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
155,DUMP-DL-JIO-004-202403160950,REQ-CMM/NW/2024/0312-D0155,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-16 09:50:00,2024-03-16 10:20:00,0.5,9899456012,404451111000222,353456789012345,8991451111000222001,NOT REGISTERED,Aadhaar,NOT LINKED,FAKE – Aadhaar not seeded,,,NOT AVAILABLE,Jio,Delhi,Prepaid,2024-03-10,Active,Redmi,Note 12,Smartphone,VOICE_CALL,2024-03-16 09:59:00,2024-03-16,09:59:00,76,9899456012,9654012387,2024-03-16 09:53:00,2024-03-16 10:14:00,7,2,1,2,300000,1800000,-79,201,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,"2nd ransom call – different tower than day 1, suspect mobile"
156,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0156,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100020,40420101000020000,350000003000020,8991100001020001,Person_20,VoterID,466150737174,GENUINE,1993-09-02,M,"Address 20, Delhi",BSNL,Delhi,Prepaid,2018-06-18,Active,Redmi,GT Neo 3T,Smartphone,LOCATION_UPDATE,2024-03-17 08:50:00,2024-03-17,08:50:00,334,,,2024-03-17 08:58:00,2024-03-17 09:17:00,4,1,1,0,0,0,-65,583,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
157,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0157,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100016,40420101000016000,350000003000016,8991100001016001,Person_16,VoterID,833896729582,GENUINE,1998-09-10,M,"Address 16, Delhi",Airtel,Delhi,Prepaid,2022-10-12,Active,Redmi,Note 12,Smartphone,VOICE_CALL,2024-03-17 09:10:00,2024-03-17,09:10:00,94,9811100016,9811698652,2024-03-17 08:50:00,2024-03-17 09:16:00,4,3,1,2,0,0,-90,590,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
158,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0158,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100007,40420101000007000,350000003000007,8991100001007001,Person_07,Aadhaar,023359410616,GENUINE,1991-12-28,F,"Address 7, Delhi",BSNL,Delhi,Prepaid,2021-09-13,Active,OnePlus,GT Neo 3T,Smartphone,ATTACH,2024-03-17 09:08:00,2024-03-17,09:08:00,590,,,2024-03-17 08:50:00,2024-03-17 09:15:00,6,4,0,1,0,0,-93,536,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
159,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0159,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100008,40420101000008000,350000003000008,8991100001008001,Person_08,VoterID,551483103459,GENUINE,1991-05-10,M,"Address 8, Delhi",Jio,Delhi,Prepaid,2021-11-15,Active,OnePlus,Galaxy A14,Smartphone,DATA_SESSION,2024-03-17 09:10:00,2024-03-17,09:10:00,430,,,2024-03-17 08:59:00,2024-03-17 09:16:00,2,1,0,2,150533,1630029,-70,337,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
160,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0160,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100009,40420101000009000,350000003000009,8991100001009001,Person_09,DL,416104776583,GENUINE,1999-12-18,M,"Address 9, Delhi",Vi,Delhi,Prepaid,2021-04-03,Active,OnePlus,Reno 6,Smartphone,VOICE_CALL,2024-03-17 09:05:00,2024-03-17,09:05:00,79,9811100009,9811566850,2024-03-17 08:59:00,2024-03-17 09:18:00,3,2,0,2,0,0,-61,785,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
161,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0161,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100030,40420101000030000,350000003000030,8991100001030001,Person_30,Aadhaar,380274755553,GENUINE,1994-01-21,F,"Address 30, Delhi",Airtel,Delhi,Prepaid,2019-10-02,Active,Redmi,Y33s,Smartphone,SMS,2024-03-17 09:07:00,2024-03-17,09:07:00,142,,,2024-03-17 08:58:00,2024-03-17 09:17:00,2,2,0,2,0,0,-69,720,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
162,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0162,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100024,40420101000024000,350000003000024,8991100001024001,Person_24,DL,028344565624,GENUINE,1995-03-01,M,"Address 24, Delhi",BSNL,Delhi,Prepaid,2021-05-24,Active,Vivo,GT Neo 3T,Smartphone,DATA_SESSION,2024-03-17 09:14:00,2024-03-17,09:14:00,510,,,2024-03-17 08:58:00,2024-03-17 09:13:00,3,3,1,0,325649,129911,-64,255,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
163,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0163,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100017,40420101000017000,350000003000017,8991100001017001,Person_17,VoterID,018584528518,GENUINE,1994-01-22,F,"Address 17, Delhi",BSNL,Delhi,Prepaid,2019-11-06,Active,Samsung,Note 12,Smartphone,LOCATION_UPDATE,2024-03-17 08:54:00,2024-03-17,08:54:00,163,,,2024-03-17 08:50:00,2024-03-17 09:11:00,5,2,3,1,0,0,-62,126,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
164,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0164,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100037,40420101000037000,350000003000037,8991100001037001,Person_37,Aadhaar,111110455276,GENUINE,1999-01-14,M,"Address 37, Delhi",BSNL,Delhi,Prepaid,2019-09-15,Active,Oppo,Galaxy A14,Smartphone,VOICE_CALL,2024-03-17 09:02:00,2024-03-17,09:02:00,590,9811100037,9811710273,2024-03-17 08:58:00,2024-03-17 09:17:00,6,4,1,2,0,0,-81,221,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
165,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0165,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100036,40420101000036000,350000003000036,8991100001036001,Person_36,Aadhaar,734803573180,GENUINE,1992-01-07,F,"Address 36, Delhi",BSNL,Delhi,Prepaid,2018-02-03,Active,Redmi,Galaxy A14,Smartphone,SMS,2024-03-17 09:13:00,2024-03-17,09:13:00,387,,,2024-03-17 08:55:00,2024-03-17 09:16:00,5,2,3,2,0,0,-78,437,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
166,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0166,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100021,40420101000021000,350000003000021,8991100001021001,Person_21,VoterID,801030738770,GENUINE,1993-12-02,M,"Address 21, Delhi",Jio,Delhi,Prepaid,2023-07-06,Active,Redmi,Nord CE 2,Smartphone,LOCATION_UPDATE,2024-03-17 09:13:00,2024-03-17,09:13:00,232,,,2024-03-17 08:57:00,2024-03-17 09:16:00,2,1,0,0,0,0,-71,104,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
167,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0167,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100003,40420101000003000,350000003000003,8991100001003001,Person_03,DL,356279158239,GENUINE,1997-04-23,M,"Address 3, Delhi",BSNL,Delhi,Prepaid,2022-04-26,Active,Redmi,Note 12,Smartphone,ATTACH,2024-03-17 09:07:00,2024-03-17,09:07:00,348,,,2024-03-17 08:55:00,2024-03-17 09:16:00,5,4,0,1,0,0,-89,270,4G-LTE,NORMAL,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
168,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0168,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100014,40420101000014000,350000003000014,8991100001014001,Person_14,DL,106167110313,GENUINE,1994-04-04,M,"Address 14, Delhi",Vi,Delhi,Prepaid,2023-05-06,Active,OnePlus,GT Neo 3T,Smartphone,DATA_SESSION,2024-03-17 09:15:00,2024-03-17,09:15:00,191,,,2024-03-17 08:59:00,2024-03-17 09:15:00,8,4,6,1,138598,1301052,-76,581,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
169,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0169,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100022,40420101000022000,350000003000022,8991100001022001,Person_22,VoterID,490040039657,GENUINE,1992-05-19,F,"Address 22, Delhi",Jio,Delhi,Prepaid,2023-01-26,Active,Oppo,Nord CE 2,Smartphone,ATTACH,2024-03-17 09:00:00,2024-03-17,09:00:00,367,,,2024-03-17 08:55:00,2024-03-17 09:13:00,4,3,2,1,0,0,-77,721,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
170,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0170,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100033,40420101000033000,350000003000033,8991100001033001,Person_33,DL,315653302848,GENUINE,1996-03-27,M,"Address 33, Delhi",Vi,Delhi,Prepaid,2020-04-13,Active,Oppo,Y33s,Smartphone,DATA_SESSION,2024-03-17 08:58:00,2024-03-17,08:58:00,99,,,2024-03-17 08:56:00,2024-03-17 09:20:00,8,6,4,1,244214,464258,-82,484,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
171,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0171,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100035,40420101000035000,350000003000035,8991100001035001,Person_35,VoterID,619182093576,GENUINE,1995-03-20,M,"Address 35, Delhi",Jio,Delhi,Prepaid,2021-09-15,Active,Oppo,Y33s,Smartphone,LOCATION_UPDATE,2024-03-17 08:59:00,2024-03-17,08:59:00,199,,,2024-03-17 08:50:00,2024-03-17 09:11:00,4,2,1,0,0,0,-63,491,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
172,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0172,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100004,40420101000004000,350000003000004,8991100001004001,Person_04,VoterID,324288813383,GENUINE,1996-07-17,M,"Address 4, Delhi",Jio,Delhi,Prepaid,2020-06-25,Active,OnePlus,Reno 6,Smartphone,LOCATION_UPDATE,2024-03-17 08:51:00,2024-03-17,08:51:00,549,,,2024-03-17 08:59:00,2024-03-17 09:18:00,6,1,2,1,0,0,-86,189,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
173,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0173,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100034,40420101000034000,350000003000034,8991100001034001,Person_34,DL,229002045720,GENUINE,1992-05-21,F,"Address 34, Delhi",Vi,Delhi,Prepaid,2019-06-08,Active,Samsung,Note 12,Smartphone,VOICE_CALL,2024-03-17 09:05:00,2024-03-17,09:05:00,186,9811100034,9811649452,2024-03-17 08:50:00,2024-03-17 09:13:00,2,1,0,1,0,0,-67,583,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
174,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0174,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100029,40420101000029000,350000003000029,8991100001029001,Person_29,Aadhaar,218680129323,GENUINE,1994-01-12,M,"Address 29, Delhi",Airtel,Delhi,Prepaid,2019-01-07,Active,Redmi,Nord CE 2,Smartphone,LOCATION_UPDATE,2024-03-17 09:06:00,2024-03-17,09:06:00,472,,,2024-03-17 08:54:00,2024-03-17 09:13:00,4,4,2,1,0,0,-88,480,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
175,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0175,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9811100032,40420101000032000,350000003000032,8991100001032001,Person_32,DL,025559545462,GENUINE,1999-04-22,F,"Address 32, Delhi",Airtel,Delhi,Prepaid,2018-11-16,Active,Samsung,Galaxy A14,Smartphone,LOCATION_UPDATE,2024-03-17 08:50:00,2024-03-17,08:50:00,130,,,2024-03-17 09:00:00,2024-03-17 09:16:00,8,7,1,1,0,0,-95,438,4G-LTE,PERIODIC,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
176,DUMP-DL-JIO-004-202403170850,REQ-CMM/NW/2024/0312-D0176,CMM/NW/2024/0312,DL-JIO-004,20303,50302,"Dwarka Sector 25, Delhi",28.5105,77.0289,South West Delhi,Delhi,Jio,Macro-BTS,120,30,800,4G,2024-03-17 08:50:00,2024-03-17 09:20:00,0.5,9899456012,404451111000222,353456789012345,8991451111000222001,NOT REGISTERED,Aadhaar,NOT LINKED,FAKE – Aadhaar not seeded,,,NOT AVAILABLE,Jio,Delhi,Prepaid,2024-03-10,Active,Redmi,Note 12,Smartphone,VOICE_CALL,2024-03-17 08:52:00,2024-03-17,08:52:00,237,9899456012,9654012387,2024-03-17 08:50:00,2024-03-17 09:16:00,6,2,1,2,300000,1800000,-68,283,4G-LTE,ATTACH,,,,,,,N,,"SI Harpreet Singh, Rajouri Garden PS",2024-03-16,2024-03-17,3rd ransom call – same tower as day 2 second call
